주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송상태_주문,주문_총액,결제수단,배송기사_ID_주문,매장_ID,상품_ID,수량,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,최소_재고수준,최대_재고수준,배송기사_ID_배송,약속_시간,실제_시간,배송_소요시간_분,거리_km,배송상태_배송,지연_사유,피드백_ID,고객_ID_피드백,평점,피드백_내용,피드백_카테고리,감성,피드백_일자,고객명,이메일,전화번호,주소,지역,우편번호,가입일자,고객_세그먼트,총_주문수,평균_주문금액
665402174,51557673,2024-04-16,2024-04-16 02:20:25,2024-04-16 02:17:25,On Time,4360.12,Cash,77757,8025,894539,2,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93,77757,2024-04-16 02:20:25,2024-04-16 02:17:25,-3.0,1.18,On Time,,3490538,51557673,3,"Average experience, could improve.",Delivery,Neutral,2024-04-16,Faras Varughese,hemangchhabra@example.net,916220367302,"H.No. 45, Hayer Circle
Varanasi 847363",Mira-Bhayandar,270793,2023-08-01,New,4,510.76
3986082657,49152878,2024-02-17,2024-02-17 12:56:53,2024-02-17 12:55:53,On Time,2960.99,Wallet,55010,6770,604184,1,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,55010,2024-02-17 12:56:53,2024-02-17 12:55:53,-1.0,1.35,On Time,,8338891,49152878,1,The packaging was poor.,App Experience,Negative,2024-02-17,Patrick Sandhu,zehaanmahajan@example.org,912413014420,"304
Tara Road, Gandhinagar-559930",Gwalior,649817,2024-09-13,Premium,4,973.62
4275746826,44410149,2024-03-05,2024-03-05 10:57:46,2024-03-05 10:54:46,On Time,1872.54,UPI,59737,1223,120532,3,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95,59737,2024-03-05 10:57:46,2024-03-05 10:54:46,-3.0,4.92,On Time,,3000338,44410149,4,Customer service was very helpful.,Delivery,Positive,2024-03-05,Dhruv Patel,brarmitesh@example.net,911126095427,"H.No. 20
Raval Nagar, Saharsa-744305",Pondicherry,600152,2023-05-18,New,14,1440.46
525864604,33651554,2024-03-24,2024-03-24 21:22:29,2024-03-24 21:24:29,On Time,5498.39,Cash,60733,1465,6405,3,236.51,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,60733,2024-03-24 21:22:29,2024-03-24 21:24:29,2.0,1.2,On Time,Traffic,5292502,33651554,4,"Average experience, could improve.",Delivery,Neutral,2024-03-24,Madhav Sridhar,ishababu@example.org,918485234953,"25/998, Date Marg
Amroha 740213",Saharsa,202775,2024-09-06,New,18,697.13
4473658819,376144,2023-12-05,2023-12-05 00:39:25,2023-12-05 00:35:25,On Time,941.19,Cash,14104,9592,432617,2,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,14104,2023-12-05 00:39:25,2023-12-05 00:35:25,-4.0,1.81,On Time,,1665925,376144,3,The packaging was poor.,Customer Service,Negative,2023-12-05,Ira Chhabra,caleb02@example.com,914254514422,"H.No. 39
Sarkar Path
Karawal Nagar-657936",Anantapuram,627253,2023-12-19,Regular,13,1784.32
8824559505,88553721,2024-08-14,2024-08-14 14:06:11,2024-08-14 14:03:11,On Time,2459.51,UPI,56907,8997,578097,3,267.61,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75,56907,2024-08-14 14:06:11,2024-08-14 14:03:11,-3.0,4.12,On Time,,1231699,88553721,5,Items were in perfect condition.,Product Quality,Positive,2024-08-14,Vritti Mangat,rchoudhary@example.com,915384110682,"H.No. 067
Bhat Marg, Tadipatri 600686",Kadapa,858622,2023-09-10,Regular,6,984.13
1824646473,51670882,2023-04-02,2023-04-02 07:02:43,2023-04-02 06:57:43,On Time,3568.61,Cash,88937,7750,378287,3,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,88937,2023-04-02 07:02:43,2023-04-02 06:57:43,-5.0,1.7,On Time,,6226960,51670882,1,Items were missing from my order.,Delivery,Negative,2023-04-02,Krishna Hans,takbarkha@example.net,917438121864,"95/65
Nadig Circle
Belgaum-468612",Dehradun,352126,2024-09-27,Inactive,11,1351.67
776389097,10797688,2024-02-10,2024-02-10 07:50:39,2024-02-10 08:05:39,Slightly Delayed,2232.88,Cash,75111,6468,243235,1,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,75111,2024-02-10 07:50:39,2024-02-10 08:05:39,15.0,1.62,Slightly Delayed,Traffic,231413,10797688,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-02-10,Sudiksha Mannan,janigauri@example.net,911173858493,"782, Golla Ganj
Kottayam-979207",Bathinda,220981,2023-05-22,New,7,1017.39
4908634706,88223261,2023-10-15,2023-10-15 22:36:25,2023-10-15 22:37:25,On Time,3086.11,Wallet,13171,9135,839170,3,481.63,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,11,59,13171,2023-10-15 22:36:25,2023-10-15 22:37:25,1.0,0.69,On Time,Traffic,4655561,88223261,4,The product met my expectations.,App Experience,Neutral,2023-10-15,Yoshita Suri,xiti38@example.com,914811973924,"H.No. 42, Wali
Panihati-273533",Navi Mumbai,578028,2024-01-14,Regular,7,532.31
3516204561,64562786,2023-09-09,2023-09-09 05:48:58,2023-09-09 05:48:58,On Time,3338.89,Card,1455,2887,677169,2,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,1455,2023-09-09 05:48:58,2023-09-09 05:48:58,0.0,1.81,On Time,,1323031,64562786,3,The product met my expectations.,Customer Service,Neutral,2023-09-09,Neel Sankar,krishadvika@example.com,911836216883,"98
Chhabra Street, Hazaribagh-482791",Firozabad,785077,2024-03-13,Inactive,19,1483.65
9510792757,625395,2023-11-04,2023-11-04 05:12:14,2023-11-04 05:12:14,On Time,1067.61,Cash,28724,4424,937542,1,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,28724,2023-11-04 05:12:14,2023-11-04 05:12:14,0.0,4.93,On Time,,191717,625395,1,Product was damaged during delivery.,Product Quality,Negative,2023-11-04,Leena Loyal,devanshwalia@example.org,910364415832,"H.No. 758
Bhardwaj Street, Jamalpur-645017",Siliguri,645207,2024-03-27,Premium,4,1794.26
3504903228,31776996,2023-06-30,2023-06-30 00:26:00,2023-06-30 00:34:00,Slightly Delayed,3239.13,Card,90336,3144,256783,1,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,90336,2023-06-30 00:26:00,2023-06-30 00:34:00,8.0,1.84,Slightly Delayed,Traffic,2977955,31776996,4,Great prices and fast delivery!,Product Quality,Positive,2023-06-30,Bhavya Shankar,bavakai@example.com,918135472883,"09/679, Wali Chowk
Ongole 073167",Madanapalle,643542,2024-04-13,New,12,872.26
3438202422,43860025,2023-10-08,2023-10-08 16:06:10,2023-10-08 16:33:10,Significantly Delayed,2921.39,UPI,94413,7813,602241,2,976.55,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,94413,2023-10-08 16:06:10,2023-10-08 16:33:10,27.0,4.09,Significantly Delayed,Traffic,4376640,43860025,4,Very fresh and well-packaged.,Customer Service,Positive,2023-10-08,Nidhi Baria,wwalia@example.org,918335535451,"H.No. 155, Bhargava Chowk, Serampore 694711",Nagpur,394614,2023-11-20,Regular,18,292.92
3007616042,77869660,2024-07-14,2024-07-14 07:36:08,2024-07-14 07:58:08,Significantly Delayed,3455.69,UPI,42230,6767,451933,2,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98,42230,2024-07-14 07:36:08,2024-07-14 07:58:08,22.0,3.57,Significantly Delayed,Traffic,6011954,77869660,2,The packaging was poor.,Customer Service,Negative,2024-07-14,Nidhi Sha,ewali@example.org,915624805014,"H.No. 174, Saraf Chowk, Deoghar-906819",Gandhinagar,843445,2023-11-20,Premium,8,439.41
4656199468,13581527,2023-10-29,2023-10-29 19:46:19,2023-10-29 20:16:19,Significantly Delayed,3086.0,UPI,68579,9118,373536,3,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64,68579,2023-10-29 19:46:19,2023-10-29 20:16:19,30.0,4.72,Significantly Delayed,Traffic,633398,13581527,1,Taste was not as expected.,Delivery,Negative,2023-10-29,Jhalak Kalla,saanvimammen@example.org,915270846145,"166
Batra, Pudukkottai 869970",Hajipur,786331,2024-06-01,New,10,1614.59
6994560237,96109948,2024-07-03,2024-07-03 11:29:07,2024-07-03 11:27:07,On Time,2730.52,UPI,76628,9648,366066,2,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,76628,2024-07-03 11:29:07,2024-07-03 11:27:07,-2.0,2.4,On Time,,7594075,96109948,5,Very happy with the service!,Customer Service,Positive,2024-07-03,Riya Wason,kotharizaitra@example.com,915128298547,"90/533, Bakshi Zila, Kakinada-718472",Shivpuri,528740,2023-08-12,Inactive,20,1879.13
8442552565,12851610,2023-11-05,2023-11-05 16:31:52,2023-11-05 16:58:52,Significantly Delayed,1850.58,UPI,27187,6340,385113,1,816.38,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50,27187,2023-11-05 16:31:52,2023-11-05 16:58:52,27.0,2.62,Significantly Delayed,Traffic,872521,12851610,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-11-05,Unnati Narayanan,indali31@example.net,917687211642,"09/64
Shanker Ganj
Bongaigaon-786416",Proddatur,304595,2024-08-06,Inactive,14,633.41
414299117,41008070,2023-07-28,2023-07-28 06:50:14,2023-07-28 06:50:14,On Time,2257.55,Cash,13455,3924,470449,3,827.77,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77,1379.62,40.0,180,27,57,13455,2023-07-28 06:50:14,2023-07-28 06:50:14,0.0,4.8,On Time,,3422410,41008070,4,"It was okay, nothing special.",App Experience,Neutral,2023-07-28,Libni Dua,kariwyatt@example.net,914053744727,"H.No. 036, Sarma Path
Hapur 500317",Vijayawada,129888,2024-05-01,New,1,1017.46
8146956033,44888581,2024-08-10,2024-08-10 01:07:00,2024-08-10 01:03:00,On Time,1465.27,Card,56350,8774,490602,2,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,56350,2024-08-10 01:07:00,2024-08-10 01:03:00,-4.0,4.86,On Time,,1241527,44888581,3,Very disappointed with the quality.,Customer Service,Negative,2024-08-10,Rehaan Samra,rajata67@example.com,915131749495,"25/08
Rege Street
Thiruvananthapuram 858803",Ballia,359510,2023-03-28,Inactive,3,392.37
7919748594,75213636,2024-09-20,2024-09-20 00:47:20,2024-09-20 00:49:20,On Time,1908.42,Wallet,23133,8863,481843,1,297.68,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,23133,2024-09-20 00:47:20,2024-09-20 00:49:20,2.0,0.52,On Time,Traffic,7857610,75213636,4,Very fresh and well-packaged.,App Experience,Positive,2024-09-20,Bhanumati Chatterjee,xitiarya@example.com,919715550043,"97/38, Prakash Ganj
Sonipat 694456",Sonipat,971252,2024-07-01,Inactive,5,1482.83
7834171020,52915166,2024-01-04,2024-01-04 12:36:25,2024-01-04 12:39:25,On Time,309.62,Card,97901,9046,687218,2,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,22,58,97901,2024-01-04 12:36:25,2024-01-04 12:39:25,3.0,2.87,On Time,Traffic,4005586,52915166,1,Items were missing from my order.,Product Quality,Negative,2024-01-04,Harita Gulati,sanaya15@example.net,916795302367,"H.No. 019, Parsa Street, Deoghar 818465",Dehri,272048,2024-06-28,Inactive,18,505.66
3735968672,211163,2023-12-22,2023-12-22 22:43:36,2023-12-22 22:41:36,On Time,3555.45,UPI,57850,4579,767398,3,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,57850,2023-12-22 22:43:36,2023-12-22 22:41:36,-2.0,0.62,On Time,,2793107,211163,4,Will definitely order again.,Customer Service,Positive,2023-12-22,Hiral Baral,bhavsaryagnesh@example.com,911312775966,"H.No. 11
Sharma Chowk, Jhansi-302598",Satna,50152,2024-06-10,Regular,9,1169.11
3864051985,31776996,2024-04-06,2024-04-06 03:13:19,2024-04-06 03:41:19,Significantly Delayed,4519.31,Cash,95883,879,490939,1,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,95883,2024-04-06 03:13:19,2024-04-06 03:41:19,28.0,2.43,Significantly Delayed,Traffic,8325609,31776996,3,The product met my expectations.,Product Quality,Neutral,2024-04-06,Bhavya Shankar,bavakai@example.com,918135472883,"09/679, Wali Chowk
Ongole 073167",Madanapalle,643542,2024-04-13,New,12,872.26
8299074079,59930550,2024-06-08,2024-06-08 10:25:10,2024-06-08 10:26:10,On Time,645.44,Cash,16269,6840,600767,1,722.42,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,16269,2024-06-08 10:25:10,2024-06-08 10:26:10,1.0,1.16,On Time,Traffic,4854840,59930550,5,Good selection of products.,Customer Service,Positive,2024-06-08,Anamika Wali,madhavi76@example.org,914386068992,"H.No. 45
Dhar Marg, Kulti 279105",Agra,661359,2024-04-22,Inactive,20,1680.48
891333736,96853930,2023-09-24,2023-09-24 20:28:03,2023-09-24 20:57:03,Significantly Delayed,2152.26,Wallet,92557,1742,552496,1,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,17,59,92557,2023-09-24 20:28:03,2023-09-24 20:57:03,29.0,3.22,Significantly Delayed,Traffic,9768670,96853930,5,Will definitely order again.,App Experience,Positive,2023-09-24,Jagvi Varty,tbaral@example.com,917519714638,"460, Viswanathan Nagar, Nangloi Jat 590971",Bhopal,349563,2023-07-03,Premium,16,462.19
2874220576,99734256,2023-10-04,2023-10-04 07:13:43,2023-10-04 07:10:43,On Time,4341.21,Wallet,57749,7563,146840,2,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,57749,2023-10-04 07:13:43,2023-10-04 07:10:43,-3.0,1.12,On Time,,1808084,99734256,2,The order was incorrect.,Delivery,Negative,2023-10-04,Ishwar Nair,ambleira@example.com,916815943299,"20/227, Sant Nagar
Danapur-130747",Ratlam,477588,2024-06-04,Premium,1,301.12
6375536946,94430842,2024-01-10,2024-01-10 12:51:54,2024-01-10 12:52:54,On Time,2163.71,UPI,94134,5825,937542,3,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,94134,2024-01-10 12:51:54,2024-01-10 12:52:54,1.0,2.02,On Time,Traffic,2521183,94430842,3,The product met my expectations.,App Experience,Neutral,2024-01-10,Pallavi Kothari,nishakhatri@example.net,915406530289,"H.No. 11
Bal Nagar, Sri Ganganagar 444163",Jammu,634446,2024-03-19,New,5,399.54
1966054573,31389750,2023-05-09,2023-05-09 12:12:58,2023-05-09 12:38:58,Significantly Delayed,5121.92,UPI,87453,1054,552883,1,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94,87453,2023-05-09 12:12:58,2023-05-09 12:38:58,26.0,1.59,Significantly Delayed,Traffic,1796471,31389750,5,"Overall good experience, thank you!",App Experience,Positive,2023-05-09,Advika Bala,praneelmorar@example.com,918556395895,"42/949
Dani Chowk, Raipur 625479",Karaikudi,251735,2023-08-18,New,18,1600.66
1565942558,40858753,2024-08-04,2024-08-04 14:34:41,2024-08-04 14:34:41,On Time,2536.81,UPI,92722,6447,272170,2,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92,92722,2024-08-04 14:34:41,2024-08-04 14:34:41,0.0,0.64,On Time,,9877604,40858753,2,The packaging was poor.,App Experience,Negative,2024-08-04,Samaksh Sharma,neel23@example.net,916411803422,"59
Kumar Path, Ajmer 208298",Bharatpur,674980,2024-05-06,Regular,5,1149.5
4624281313,11493380,2024-10-22,2024-10-22 11:27:07,2024-10-22 11:30:07,On Time,3736.79,Card,30435,2814,490939,2,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,30435,2024-10-22 11:27:07,2024-10-22 11:30:07,3.0,4.96,On Time,Traffic,743982,11493380,1,Not worth the price I paid.,Product Quality,Negative,2024-10-22,Jhalak Peri,tbhatia@example.org,919780052209,"56/011
Chanda
Jammu-972081",Madurai,767391,2023-04-20,Regular,16,422.74
6884010758,22210238,2024-04-27,2024-04-27 22:36:57,2024-04-27 22:38:57,On Time,4982.72,Wallet,63064,7988,818990,2,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92,63064,2024-04-27 22:36:57,2024-04-27 22:38:57,2.0,4.26,On Time,Traffic,4749424,22210238,4,Items were in perfect condition.,Product Quality,Positive,2024-04-27,Rayaan Krishna,fsuri@example.org,911178349947,"585, Mandal Zila, Nandyal 508289",Muzaffarnagar,118790,2024-06-10,New,8,351.08
4351744653,9423628,2023-04-03,2023-04-03 14:26:21,2023-04-03 14:45:21,Significantly Delayed,3342.15,UPI,45994,6150,851978,1,715.72,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92,45994,2023-04-03 14:26:21,2023-04-03 14:45:21,19.0,2.14,Significantly Delayed,Traffic,2540547,9423628,3,Customer service was not helpful.,Customer Service,Negative,2023-04-03,Chanakya Dutta,magarekbal@example.net,919586659430,"66/820, Vora Marg
Bokaro-175491",Malegaon,936957,2023-09-03,Inactive,19,1911.7
8698000932,43519553,2024-05-28,2024-05-28 20:33:44,2024-05-28 20:57:44,Significantly Delayed,1441.0,Card,22719,2282,690565,2,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,22719,2024-05-28 20:33:44,2024-05-28 20:57:44,24.0,4.43,Significantly Delayed,Traffic,6414140,43519553,1,The order was incorrect.,Customer Service,Negative,2024-05-28,Lekha Swamy,bhavnamittal@example.com,915146840650,"53/90
Mukherjee Circle, Rajpur Sonarpur-576874",Mathura,998055,2024-02-07,Premium,18,898.85
3844380421,6344345,2023-10-19,2023-10-19 13:05:22,2023-10-19 13:01:22,On Time,1515.54,Wallet,52805,8571,131937,3,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,52805,2023-10-19 13:05:22,2023-10-19 13:01:22,-4.0,3.3,On Time,,2694037,6344345,3,"It was okay, nothing special.",Customer Service,Neutral,2023-10-19,Shaurya Chhabra,samarjhaveri@example.net,915052725276,"074
Saha Street, Erode-682888",Burhanpur,789598,2024-10-03,Premium,19,1110.11
7105842598,99707100,2023-08-24,2023-08-24 15:06:37,2023-08-24 15:01:37,On Time,5027.5,UPI,1898,1069,897083,1,972.69,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100,1898,2023-08-24 15:06:37,2023-08-24 15:01:37,-5.0,1.96,On Time,,7498989,99707100,1,Not worth the price I paid.,Customer Service,Negative,2023-08-24,Falan Master,mrao@example.net,911942073062,"44/84
Sule Road, Howrah-418979",Munger,361839,2024-02-24,Inactive,9,1089.92
8993722297,69088723,2023-07-04,2023-07-04 16:14:33,2023-07-04 16:17:33,On Time,1914.81,Cash,53094,7896,952124,2,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50,53094,2023-07-04 16:14:33,2023-07-04 16:17:33,3.0,3.27,On Time,Traffic,8467925,69088723,1,Very disappointed with the quality.,Customer Service,Negative,2023-07-04,Triveni Nori,yvaidya@example.com,912846355544,"14, Andra Chowk
Kolhapur 212015",Hapur,547704,2024-10-12,New,8,1050.74
2929439019,63858550,2023-10-28,2023-10-28 17:37:14,2023-10-28 17:35:14,On Time,377.8,Wallet,75818,4113,654623,1,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,75818,2023-10-28 17:37:14,2023-10-28 17:35:14,-2.0,3.2,On Time,,4821323,63858550,2,Taste was not as expected.,Customer Service,Negative,2023-10-28,Neha Balakrishnan,parsaviraj@example.net,913449112414,"71, Choudhry Street
Adoni 161614",Ichalkaranji,742412,2024-05-05,Premium,7,1197.2
1661854320,79169760,2024-09-28,2024-09-28 10:11:29,2024-09-28 10:16:29,On Time,2680.38,UPI,19933,9324,382511,2,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88,19933,2024-09-28 10:11:29,2024-09-28 10:16:29,5.0,3.68,On Time,Traffic,6426351,79169760,1,Items were missing from my order.,Product Quality,Negative,2024-09-28,Benjamin Kant,hkhalsa@example.com,914211232875,"95/134
Bajwa Zila
Bharatpur 542200",Nagaon,233710,2024-09-12,New,11,932.44
3082165628,49617892,2023-05-02,2023-05-02 21:48:37,2023-05-02 21:44:37,On Time,3474.38,UPI,30186,8856,621677,3,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,30186,2023-05-02 21:48:37,2023-05-02 21:44:37,-4.0,1.08,On Time,,9119649,49617892,1,Not worth the price I paid.,App Experience,Negative,2023-05-02,Dayamai Parmer,finn87@example.com,916904689862,"H.No. 022
Sankar Circle
Pudukkottai 520782",Orai,113196,2024-02-21,New,19,1894.61
1745045814,88532418,2023-11-30,2023-11-30 09:04:34,2023-11-30 09:01:34,On Time,3143.65,Card,4796,2971,677169,1,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,4796,2023-11-30 09:04:34,2023-11-30 09:01:34,-3.0,2.81,On Time,,3678115,88532418,5,Items were in perfect condition.,Product Quality,Positive,2023-11-30,Ansh Bahl,bina13@example.com,913215442494,"546
Devi, Bardhaman-527064",Gorakhpur,13574,2024-10-21,New,12,344.66
813387880,92455970,2023-07-08,2023-07-08 11:43:53,2023-07-08 11:42:53,On Time,3950.66,Wallet,92699,602,897083,1,972.69,Detergent,Household Care,Dutta-Halder,972.69,1296.92,25.0,365,10,100,92699,2023-07-08 11:43:53,2023-07-08 11:42:53,-1.0,2.58,On Time,,3628101,92455970,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-07-08,Bhavna Chada,rbakshi@example.org,911600463006,"06/035
Rama Zila, Tenali 341605",Navi Mumbai,772301,2024-06-13,Inactive,10,1413.21
8189879400,66427343,2023-11-16,2023-11-16 04:33:20,2023-11-16 04:29:20,On Time,2078.87,Cash,89826,4806,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98,89826,2023-11-16 04:33:20,2023-11-16 04:29:20,-4.0,1.83,On Time,,1478542,66427343,5,Customer service was very helpful.,Customer Service,Positive,2023-11-16,Forum Iyer,rajavarsha@example.net,911678329575,"25/98, Mallick Nagar
Gudivada 670706",Dewas,212034,2023-08-25,Premium,17,265.15
8465045467,13604883,2024-05-01,2024-05-01 05:48:15,2024-05-01 05:46:15,On Time,1239.22,Wallet,34692,1065,136533,3,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",826.21,1032.76,20.0,7,15,75,34692,2024-05-01 05:48:15,2024-05-01 05:46:15,-2.0,1.16,On Time,,7724959,13604883,5,Great prices and fast delivery!,Customer Service,Positive,2024-05-01,Siddharth Kata,mvaidya@example.com,914260686222,"80/102
Raj Marg, Tadipatri-190103",Karimnagar,638908,2024-09-23,Premium,17,1659.88
9232350528,4055790,2023-10-03,2023-10-03 08:29:06,2023-10-03 08:28:06,On Time,894.54,Cash,22738,7604,67197,2,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79,22738,2023-10-03 08:29:06,2023-10-03 08:28:06,-1.0,1.07,On Time,,4273988,4055790,4,"Excellent quality, will buy again!",App Experience,Positive,2023-10-03,Noah Malhotra,dkannan@example.net,915394267346,"H.No. 71
Bhatia Ganj
Kavali 971275",Jamnagar,170135,2023-11-14,Regular,13,1178.81
1728666371,23126356,2024-05-12,2024-05-12 12:47:32,2024-05-12 13:10:32,Significantly Delayed,3258.36,Cash,77801,271,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,77801,2024-05-12 12:47:32,2024-05-12 13:10:32,23.0,1.6,Significantly Delayed,Traffic,1138993,23126356,4,The product met my expectations.,App Experience,Neutral,2024-05-12,Oliver Kaur,fmurty@example.org,910108188846,"34/473, Gaba Circle
Raiganj 302856",Bhopal,28548,2024-05-29,Inactive,7,1580.04
6131815766,65514005,2023-03-17,2023-03-18 00:05:57,2023-03-18 00:05:57,On Time,2043.07,Wallet,34359,5313,564692,2,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,34359,2023-03-18 00:05:57,2023-03-18 00:05:57,0.0,1.64,On Time,,4577854,65514005,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-03-18,Ekapad Kuruvilla,yatinsoni@example.com,915893633406,"H.No. 48, Dora Marg
Jamshedpur-323719",Dhanbad,615240,2023-07-21,Regular,16,266.6
6438773635,67302239,2024-07-19,2024-07-19 04:07:24,2024-07-19 04:02:24,On Time,4912.61,UPI,188,3926,965755,2,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91,188,2024-07-19 04:07:24,2024-07-19 04:02:24,-5.0,1.85,On Time,,1563690,67302239,5,Customer service was very helpful.,Delivery,Positive,2024-07-19,Tanvi Bajaj,gpal@example.net,910053909621,"11/16
Sridhar Street
Meerut-931911",Kozhikode,525311,2023-10-29,Regular,7,1463.73
6912676966,29324437,2023-06-10,2023-06-10 14:06:41,2023-06-10 14:06:41,On Time,961.64,Wallet,15416,4021,26060,1,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,15416,2023-06-10 14:06:41,2023-06-10 14:06:41,0.0,1.08,On Time,,3085567,29324437,4,"Average experience, could improve.",Product Quality,Neutral,2023-06-10,Radhika Bains,nram@example.org,918868584547,"830
Nagar Zila, Buxar 534238",Nanded,869550,2024-08-19,Premium,11,1915.27
2840314717,26432512,2023-06-27,2023-06-27 23:52:21,2023-06-27 23:51:21,On Time,1825.16,Wallet,56917,627,679321,3,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68,56917,2023-06-27 23:52:21,2023-06-27 23:51:21,-1.0,1.91,On Time,,9790734,26432512,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-06-27,Warhi Iyer,petergrewal@example.net,918533287852,"H.No. 206
Varty Zila
South Dumdum 988271",Khora ,53631,2023-12-17,New,18,1092.52
9508359721,3002538,2024-08-24,2024-08-24 15:57:55,2024-08-24 16:06:55,Slightly Delayed,746.29,UPI,85036,9954,679865,2,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85,85036,2024-08-24 15:57:55,2024-08-24 16:06:55,9.0,1.58,Slightly Delayed,Traffic,268937,3002538,4,"It was okay, nothing special.",App Experience,Neutral,2024-08-24,Sanya Sule,watikasachar@example.net,911024214855,"H.No. 335
Pathak Ganj, Ramagundam-658342",Sonipat,755769,2024-07-10,Inactive,14,489.91
